DS_Name,Date,age,case
Banfora,2016-09-01,u5,11256
Banfora,2017-09-01,ov5,12815
Banfora,2017-09-01,u5,11662
Banfora,2018-09-01,ov5,14049
Banfora,2018-09-01,u5,13371
Banfora,2015-10-01,ov5,13761
Banfora,2015-10-01,u5,86
Banfora,2016-10-01,ov5,15243
Banfora,2016-10-01,u5,12752
Banfora,2017-10-01,ov5,13833
Banfora,2017-10-01,u5,13075
Banfora,2018-10-01,ov5,17011
Banfora,2018-10-01,u5,16493
Banfora,2015-11-01,ov5,13415
Banfora,2015-11-01,u5,60
Banfora,2016-11-01,ov5,13703
Banfora,2016-11-01,u5,11435
Banfora,2017-11-01,ov5,12227
Banfora,2017-11-01,u5,11944
Banfora,2018-11-01,ov5,19562
Banfora,2018-11-01,u5,17847
Banfora,2015-12-01,ov5,7729
Banfora,2015-12-01,u5,14
Banfora,2016-12-01,ov5,13229
Banfora,2016-12-01,u5,13975
Banfora,2017-12-01,ov5,8227
Banfora,2017-12-01,u5,9888
Banfora,2018-12-01,ov5,12052
Banfora,2018-12-01,u5,15843
Mangodara,2015-01-01,ov5,3192
Mangodara,2015-01-01,u5,0
Mangodara,2016-01-01,ov5,3468
Mangodara,2016-01-01,u5,2120
Mangodara,2017-01-01,ov5,7067
Mangodara,2017-01-01,u5,7746
Mangodara,2018-01-01,ov5,7593
Mangodara,2018-01-01,u5,8946
Mangodara,2015-02-01,ov5,2977
Mangodara,2015-02-01,u5,0
Mangodara,2016-02-01,ov5,3564
Mangodara,2016-02-01,u5,2656
Mangodara,2017-02-01,ov5,8780
Mangodara,2017-02-01,u5,9450
Mangodara,2018-02-01,ov5,10478
Mangodara,2018-02-01,u5,11499
Mangodara,2015-03-01,ov5,3320
Mangodara,2015-03-01,u5,0
Mangodara,2016-03-01,ov5,3576
Mangodara,2016-03-01,u5,2520
Mangodara,2017-03-01,ov5,7195
Mangodara,2017-03-01,u5,7695
Mangodara,2018-03-01,ov5,5488
Mangodara,2018-03-01,u5,5479
Mangodara,2015-04-01,ov5,4156
Mangodara,2015-04-01,u5,0
Mangodara,2016-04-01,ov5,3809
Mangodara,2016-04-01,u5,2030
Mangodara,2017-04-01,ov5,7406
Mangodara,2017-04-01,u5,6730
Mangodara,2018-04-01,ov5,5165
Mangodara,2018-04-01,u5,4759
Mangodara,2015-05-01,ov5,2951
Mangodara,2015-05-01,u5,0
Mangodara,2016-05-01,ov5,2962
Mangodara,2016-05-01,u5,1584
Mangodara,2017-05-01,ov5,5092
Mangodara,2017-05-01,u5,5751
Mangodara,2018-05-01,ov5,4642
Mangodara,2018-05-01,u5,5591
Mangodara,2015-06-01,ov5,2710
Mangodara,2015-06-01,u5,0
Mangodara,2016-06-01,ov5,4163
Mangodara,2016-06-01,u5,7780
Mangodara,2017-06-01,ov5,5752
Mangodara,2017-06-01,u5,9977
Mangodara,2018-06-01,ov5,8017
Mangodara,2018-06-01,u5,14860
Mangodara,2015-07-01,ov5,5028
Mangodara,2015-07-01,u5,0
Mangodara,2016-07-01,ov5,6808
Mangodara,2016-07-01,u5,13373
Mangodara,2017-07-01,ov5,9851
Mangodara,2017-07-01,u5,17827
Mangodara,2018-07-01,ov5,10184
Mangodara,2018-07-01,u5,18459
Mangodara,2015-08-01,ov5,5425
Mangodara,2015-08-01,u5,0
Mangodara,2016-08-01,ov5,7574
Mangodara,2016-08-01,u5,12621
Mangodara,2017-08-01,ov5,8486
Mangodara,2017-08-01,u5,10551
Mangodara,2018-08-01,ov5,10948
Mangodara,2018-08-01,u5,14846
Mangodara,2015-09-01,ov5,5104
Mangodara,2015-09-01,u5,0
Mangodara,2016-09-01,ov5,6069
Mangodara,2016-09-01,u5,7742
Mangodara,2017-09-01,ov5,6927
Mangodara,2017-09-01,u5,9355
Mangodara,2018-09-01,ov5,8681
Mangodara,2018-09-01,u5,12987
Mangodara,2015-10-01,ov5,5291
Mangodara,2015-10-01,u5,0
Mangodara,2016-10-01,ov5,6961
Mangodara,2016-10-01,u5,12773
Mangodara,2017-10-01,ov5,6846
Mangodara,2017-10-01,u5,10612
Mangodara,2018-10-01,ov5,8770
Mangodara,2018-10-01,u5,13137
Mangodara,2015-11-01,ov5,5025
Mangodara,2015-11-01,u5,0
Mangodara,2016-11-01,ov5,8359
Mangodara,2016-11-01,u5,15492
Mangodara,2017-11-01,ov5,6942
Mangodara,2017-11-01,u5,10650
Mangodara,2018-11-01,ov5,10731
Mangodara,2018-11-01,u5,15357
Mangodara,2015-12-01,ov5,3462
Mangodara,2015-12-01,u5,0
Mangodara,2016-12-01,ov5,6369
Mangodara,2016-12-01,u5,9098
Mangodara,2017-12-01,ov5,5814
Mangodara,2017-12-01,u5,10003
Mangodara,2018-12-01,ov5,9880
Mangodara,2018-12-01,u5,17563
Sindou,2015-01-01,ov5,2358
Sindou,2015-01-01,u5,0
Sindou,2016-01-01,ov5,2314
Sindou,2016-01-01,u5,1150
Sindou,2017-01-01,ov5,3744
Sindou,2017-01-01,u5,3649
Sindou,2018-01-01,ov5,2798
Sindou,2018-01-01,u5,2260
Sindou,2015-02-01,ov5,2505
Sindou,2015-02-01,u5,0
Sindou,2016-02-01,ov5,2936
Sindou,2016-02-01,u5,1683
Sindou,2017-02-01,ov5,4617
Sindou,2017-02-01,u5,4438
Sindou,2018-02-01,ov5,4571
Sindou,2018-02-01,u5,3687
Sindou,2015-03-01,ov5,2209
Sindou,2015-03-01,u5,0
Sindou,2016-03-01,ov5,2966
Sindou,2016-03-01,u5,1552
Sindou,2017-03-01,ov5,4187
Sindou,2017-03-01,u5,3578
Sindou,2018-03-01,ov5,2221
Sindou,2018-03-01,u5,1826
Sindou,2015-04-01,ov5,2631
Sindou,2015-04-01,u5,0
Sindou,2016-04-01,ov5,2821
Sindou,2016-04-01,u5,1219
Sindou,2017-04-01,ov5,3752
Sindou,2017-04-01,u5,2819
Sindou,2018-04-01,ov5,2187
Sindou,2018-04-01,u5,1926
Sindou,2015-05-01,ov5,2148
Sindou,2015-05-01,u5,0
Sindou,2016-05-01,ov5,2552
Sindou,2016-05-01,u5,1286
Sindou,2017-05-01,ov5,3221
Sindou,2017-05-01,u5,2680
Sindou,2018-05-01,ov5,2293
Sindou,2018-05-01,u5,1929
Sindou,2015-06-01,ov5,2490
Sindou,2015-06-01,u5,0
Sindou,2016-06-01,ov5,3569
Sindou,2016-06-01,u5,3711
Sindou,2017-06-01,ov5,6022
Sindou,2017-06-01,u5,5999
Sindou,2018-06-01,ov5,4264
Sindou,2018-06-01,u5,5110
Sindou,2015-07-01,ov5,6500
Sindou,2015-07-01,u5,0
Sindou,2016-07-01,ov5,7696
Sindou,2016-07-01,u5,9752
Sindou,2017-07-01,ov5,7399
Sindou,2017-07-01,u5,8410
Sindou,2018-07-01,ov5,7532
Sindou,2018-07-01,u5,8054
Sindou,2015-08-01,ov5,6646
Sindou,2015-08-01,u5,0
Sindou,2016-08-01,ov5,6097
Sindou,2016-08-01,u5,3366
Sindou,2017-08-01,ov5,6694
Sindou,2017-08-01,u5,3972
Sindou,2018-08-01,ov5,6219
Sindou,2018-08-01,u5,3441
Sindou,2015-09-01,ov5,5390
Sindou,2015-09-01,u5,0
Sindou,2016-09-01,ov5,5790
Sindou,2016-09-01,u5,2922
Sindou,2017-09-01,ov5,5766
Sindou,2017-09-01,u5,3520
Sindou,2018-09-01,ov5,5118
Sindou,2018-09-01,u5,2807
Sindou,2015-10-01,ov5,7057
Sindou,2015-10-01,u5,0
Sindou,2016-10-01,ov5,7555
Sindou,2016-10-01,u5,4140
Sindou,2017-10-01,ov5,6180
Sindou,2017-10-01,u5,3550
Sindou,2018-10-01,ov5,6631
Sindou,2018-10-01,u5,3828
Sindou,2015-11-01,ov5,5833
Sindou,2015-11-01,u5,0
Sindou,2016-11-01,ov5,7558
Sindou,2016-11-01,u5,4438
Sindou,2017-11-01,ov5,5060
Sindou,2017-11-01,u5,3242
Sindou,2018-11-01,ov5,8210
Sindou,2018-11-01,u5,4501
Sindou,2015-12-01,ov5,3290
Sindou,2015-12-01,u5,0
Sindou,2016-12-01,ov5,4589
Sindou,2016-12-01,u5,4868
Sindou,2017-12-01,ov5,2642
Sindou,2017-12-01,u5,2641
Sindou,2018-12-01,ov5,5420
Sindou,2018-12-01,u5,5186
Baskuy,2015-01-01,ov5,3137
Baskuy,2015-01-01,u5,0
Baskuy,2016-01-01,ov5,2092
Baskuy,2016-01-01,u5,996
Baskuy,2017-01-01,ov5,3836
Baskuy,2017-01-01,u5,3730
Baskuy,2018-01-01,ov5,6139
Baskuy,2018-01-01,u5,3904
Baskuy,2015-02-01,ov5,4037
Baskuy,2015-02-01,u5,0
Baskuy,2016-02-01,ov5,3487
Baskuy,2016-02-01,u5,1628
Baskuy,2017-02-01,ov5,3869
Baskuy,2017-02-01,u5,2881
Baskuy,2018-02-01,ov5,4899
Baskuy,2018-02-01,u5,2939
Baskuy,2015-03-01,ov5,3992
Baskuy,2015-03-01,u5,0
Baskuy,2016-03-01,ov5,2767
Baskuy,2016-03-01,u5,1518
Baskuy,2017-03-01,ov5,3822
Baskuy,2017-03-01,u5,3529
Baskuy,2018-03-01,ov5,3283
Baskuy,2018-03-01,u5,2478
Baskuy,2015-04-01,ov5,3645
Baskuy,2015-04-01,u5,0
Baskuy,2016-04-01,ov5,3273
Baskuy,2016-04-01,u5,3364
Baskuy,2017-04-01,ov5,4084
Baskuy,2017-04-01,u5,4824
Baskuy,2018-04-01,ov5,3854
Baskuy,2018-04-01,u5,2732
Baskuy,2015-05-01,ov5,2904
Baskuy,2015-05-01,u5,0
Baskuy,2016-05-01,ov5,3038
Baskuy,2016-05-01,u5,3006
Baskuy,2017-05-01,ov5,2570
Baskuy,2017-05-01,u5,1868
Baskuy,2018-05-01,ov5,3760
Baskuy,2018-05-01,u5,2745
Baskuy,2015-06-01,ov5,3357
Baskuy,2015-06-01,u5,0
Baskuy,2016-06-01,ov5,3297
Baskuy,2016-06-01,u5,3106
Baskuy,2017-06-01,ov5,3766
Baskuy,2017-06-01,u5,2949
Baskuy,2018-06-01,ov5,3705
Baskuy,2018-06-01,u5,2887
Baskuy,2015-07-01,ov5,3693
Baskuy,2015-07-01,u5,0
Baskuy,2016-07-01,ov5,4768
Baskuy,2016-07-01,u5,3700
Baskuy,2017-07-01,ov5,5378
Baskuy,2017-07-01,u5,3072
Baskuy,2018-07-01,ov5,5277
Baskuy,2018-07-01,u5,3281
Baskuy,2015-08-01,ov5,5524
Baskuy,2015-08-01,u5,0
Baskuy,2016-08-01,ov5,6760
Baskuy,2016-08-01,u5,4646
Baskuy,2017-08-01,ov5,7458
Baskuy,2017-08-01,u5,3589
Baskuy,2018-08-01,ov5,6839
Baskuy,2018-08-01,u5,2654
Baskuy,2015-09-01,ov5,7456
Baskuy,2015-09-01,u5,127
Baskuy,2016-09-01,ov5,7650
Baskuy,2016-09-01,u5,4338
Baskuy,2017-09-01,ov5,9925
Baskuy,2017-09-01,u5,4607
Baskuy,2018-09-01,ov5,9898
Baskuy,2018-09-01,u5,3953
Baskuy,2015-10-01,ov5,13988
Baskuy,2015-10-01,u5,0
Baskuy,2016-10-01,ov5,14198
Baskuy,2016-10-01,u5,5520
Baskuy,2017-10-01,ov5,13471
Baskuy,2017-10-01,u5,4256
Baskuy,2018-10-01,ov5,11322
Baskuy,2018-10-01,u5,4599
Baskuy,2015-11-01,ov5,7894
Baskuy,2015-11-01,u5,0
Baskuy,2016-11-01,ov5,10533
Baskuy,2016-11-01,u5,4436
Baskuy,2017-11-01,ov5,6425
Baskuy,2017-11-01,u5,2570
Baskuy,2018-11-01,ov5,7034
Baskuy,2018-11-01,u5,3087
Baskuy,2015-12-01,ov5,3482
Baskuy,2015-12-01,u5,0
Baskuy,2016-12-01,ov5,5279
Baskuy,2016-12-01,u5,3484
Baskuy,2017-12-01,ov5,5987
Baskuy,2017-12-01,u5,3507
Baskuy,2018-12-01,ov5,3584
Baskuy,2018-12-01,u5,2444
Bogodogo,2015-01-01,ov5,8566
Bogodogo,2015-01-01,u5,0
Bogodogo,2016-01-01,ov5,9633
Bogodogo,2016-01-01,u5,5834
Bogodogo,2017-01-01,ov5,14519
Bogodogo,2017-01-01,u5,12404
Bogodogo,2018-01-01,ov5,15521
Bogodogo,2018-01-01,u5,12375
Bogodogo,2015-02-01,ov5,9729
Bogodogo,2015-02-01,u5,0
Bogodogo,2016-02-01,ov5,9087
Bogodogo,2016-02-01,u5,5911
Bogodogo,2017-02-01,ov5,10786
Bogodogo,2017-02-01,u5,9011
Bogodogo,2018-02-01,ov5,11616
Bogodogo,2018-02-01,u5,10123
Bogodogo,2015-03-01,ov5,9651
Bogodogo,2015-03-01,u5,0
Bogodogo,2016-03-01,ov5,7050
Bogodogo,2016-03-01,u5,4680
Bogodogo,2017-03-01,ov5,11028
Bogodogo,2017-03-01,u5,9925
Bogodogo,2018-03-01,ov5,7681
Bogodogo,2018-03-01,u5,6610
Bogodogo,2015-04-01,ov5,11699
Bogodogo,2015-04-01,u5,0
Bogodogo,2016-04-01,ov5,6948
Bogodogo,2016-04-01,u5,10427
Bogodogo,2017-04-01,ov5,11801
Bogodogo,2017-04-01,u5,11457
Bogodogo,2018-04-01,ov5,6595
Bogodogo,2018-04-01,u5,6611
Bogodogo,2015-05-01,ov5,8027
Bogodogo,2015-05-01,u5,0
Bogodogo,2016-05-01,ov5,7042
Bogodogo,2016-05-01,u5,7516
Bogodogo,2017-05-01,ov5,9004
Bogodogo,2017-05-01,u5,8822
Bogodogo,2018-05-01,ov5,6644
Bogodogo,2018-05-01,u5,4982
Bogodogo,2015-06-01,ov5,7404
Bogodogo,2015-06-01,u5,0
Bogodogo,2016-06-01,ov5,8736
Bogodogo,2016-06-01,u5,7975
Bogodogo,2017-06-01,ov5,9262
Bogodogo,2017-06-01,u5,7756
Bogodogo,2018-06-01,ov5,5431
Bogodogo,2018-06-01,u5,4987
Bogodogo,2015-07-01,ov5,10604
Bogodogo,2015-07-01,u5,0
Bogodogo,2016-07-01,ov5,14983
Bogodogo,2016-07-01,u5,13885
Bogodogo,2017-07-01,ov5,19215
Bogodogo,2017-07-01,u5,13684
Bogodogo,2018-07-01,ov5,13108
Bogodogo,2018-07-01,u5,11126
Bogodogo,2015-08-01,ov5,19994
Bogodogo,2015-08-01,u5,4
Bogodogo,2016-08-01,ov5,18567
Bogodogo,2016-08-01,u5,15834
Bogodogo,2017-08-01,ov5,22381
Bogodogo,2017-08-01,u5,16549
Bogodogo,2018-08-01,ov5,24101
Bogodogo,2018-08-01,u5,15686
Bogodogo,2015-09-01,ov5,24880
Bogodogo,2015-09-01,u5,0
Bogodogo,2016-09-01,ov5,28874
Bogodogo,2016-09-01,u5,21524
Bogodogo,2017-09-01,ov5,34987
Bogodogo,2017-09-01,u5,23671
Bogodogo,2018-09-01,ov5,32156
Bogodogo,2018-09-01,u5,19776
Bogodogo,2015-10-01,ov5,41462
Bogodogo,2015-10-01,u5,0
Bogodogo,2016-10-01,ov5,73149
Bogodogo,2016-10-01,u5,43133
Bogodogo,2017-10-01,ov5,50466
Bogodogo,2017-10-01,u5,27641
Bogodogo,2018-10-01,ov5,46673
Bogodogo,2018-10-01,u5,27515
Bogodogo,2015-11-01,ov5,24340
Bogodogo,2015-11-01,u5,0
Bogodogo,2016-11-01,ov5,32231
Bogodogo,2016-11-01,u5,19063
Bogodogo,2017-11-01,ov5,26389
Bogodogo,2017-11-01,u5,16124
Bogodogo,2018-11-01,ov5,30842
Bogodogo,2018-11-01,u5,19122
Bogodogo,2015-12-01,ov5,11614
Bogodogo,2015-12-01,u5,0
Bogodogo,2016-12-01,ov5,18200
Bogodogo,2016-12-01,u5,14618
Bogodogo,2017-12-01,ov5,17846
Bogodogo,2017-12-01,u5,13693
Bogodogo,2018-12-01,ov5,16726
Bogodogo,2018-12-01,u5,12065
Boulmiougou,2015-01-01,ov5,8213
Boulmiougou,2015-01-01,u5,0
Boulmiougou,2016-01-01,ov5,9908
Boulmiougou,2016-01-01,u5,6652
Boulmiougou,2017-01-01,ov5,14068
Boulmiougou,2017-01-01,u5,12838
Boulmiougou,2018-01-01,ov5,12103
Boulmiougou,2018-01-01,u5,9550
Boulmiougou,2015-02-01,ov5,9307
Boulmiougou,2015-02-01,u5,0
Boulmiougou,2016-02-01,ov5,9725
Boulmiougou,2016-02-01,u5,7079
Boulmiougou,2017-02-01,ov5,11368
Boulmiougou,2017-02-01,u5,8893
Boulmiougou,2018-02-01,ov5,9832
Boulmiougou,2018-02-01,u5,8836
Boulmiougou,2015-03-01,ov5,11331
Boulmiougou,2015-03-01,u5,0
Boulmiougou,2016-03-01,ov5,7625
Boulmiougou,2016-03-01,u5,5835
Boulmiougou,2017-03-01,ov5,9158
Boulmiougou,2017-03-01,u5,9336
Boulmiougou,2018-03-01,ov5,7337
Boulmiougou,2018-03-01,u5,6568
Boulmiougou,2015-04-01,ov5,10143
Boulmiougou,2015-04-01,u5,0
Boulmiougou,2016-04-01,ov5,8626
Boulmiougou,2016-04-01,u5,11084
Boulmiougou,2017-04-01,ov5,11139
Boulmiougou,2017-04-01,u5,10767
Boulmiougou,2018-04-01,ov5,7559
Boulmiougou,2018-04-01,u5,6815
Boulmiougou,2015-05-01,ov5,9475
Boulmiougou,2015-05-01,u5,0
Boulmiougou,2016-05-01,ov5,7190
Boulmiougou,2016-05-01,u5,8364
Boulmiougou,2017-05-01,ov5,8532
Boulmiougou,2017-05-01,u5,7907
Boulmiougou,2018-05-01,ov5,7697
Boulmiougou,2018-05-01,u5,7500
Boulmiougou,2015-06-01,ov5,8623
Boulmiougou,2015-06-01,u5,0
Boulmiougou,2016-06-01,ov5,9297
Boulmiougou,2016-06-01,u5,10147
Boulmiougou,2017-06-01,ov5,10532
Boulmiougou,2017-06-01,u5,8766
Boulmiougou,2018-06-01,ov5,9527
Boulmiougou,2018-06-01,u5,8166
Boulmiougou,2015-07-01,ov5,11438
Boulmiougou,2015-07-01,u5,60
Boulmiougou,2016-07-01,ov5,19206
Boulmiougou,2016-07-01,u5,16990
Boulmiougou,2017-07-01,ov5,21812
Boulmiougou,2017-07-01,u5,15058
Boulmiougou,2018-07-01,ov5,15294
Boulmiougou,2018-07-01,u5,12469
Boulmiougou,2015-08-01,ov5,24648
Boulmiougou,2015-08-01,u5,0
Boulmiougou,2016-08-01,ov5,27722
Boulmiougou,2016-08-01,u5,24056
Boulmiougou,2017-08-01,ov5,26399
Boulmiougou,2017-08-01,u5,19404
Boulmiougou,2018-08-01,ov5,30683
Boulmiougou,2018-08-01,u5,21953
Boulmiougou,2015-09-01,ov5,26289
Boulmiougou,2015-09-01,u5,84
Boulmiougou,2016-09-01,ov5,27140
Boulmiougou,2016-09-01,u5,24282
Boulmiougou,2017-09-01,ov5,29860
Boulmiougou,2017-09-01,u5,22282
Boulmiougou,2018-09-01,ov5,34524
Boulmiougou,2018-09-01,u5,24477
Boulmiougou,2015-10-01,ov5,41493
Boulmiougou,2015-10-01,u5,0
Boulmiougou,2016-10-01,ov5,51931
Boulmiougou,2016-10-01,u5,32761
Boulmiougou,2017-10-01,ov5,37135
Boulmiougou,2017-10-01,u5,25006
Boulmiougou,2018-10-01,ov5,44795
Boulmiougou,2018-10-01,u5,30843
Boulmiougou,2015-11-01,ov5,27019
Boulmiougou,2015-11-01,u5,0
Boulmiougou,2016-11-01,ov5,30881
Boulmiougou,2016-11-01,u5,16396
Boulmiougou,2017-11-01,ov5,22773
Boulmiougou,2017-11-01,u5,14610
Boulmiougou,2018-11-01,ov5,32462
Boulmiougou,2018-11-01,u5,21381
Boulmiougou,2015-12-01,ov5,13088
Boulmiougou,2015-12-01,u5,0
Boulmiougou,2016-12-01,ov5,16616
Boulmiougou,2016-12-01,u5,12580
Boulmiougou,2017-12-01,ov5,13328
Boulmiougou,2017-12-01,u5,9775
Boulmiougou,2018-12-01,ov5,17941
Boulmiougou,2018-12-01,u5,12907
Nongr-Massoum,2015-01-01,ov5,4595
Nongr-Massoum,2015-01-01,u5,0
Nongr-Massoum,2016-01-01,ov5,4432
Nongr-Massoum,2016-01-01,u5,2580
Nongr-Massoum,2017-01-01,ov5,5540
Nongr-Massoum,2017-01-01,u5,4030
Nongr-Massoum,2018-01-01,ov5,6445
Nongr-Massoum,2018-01-01,u5,3578
Nongr-Massoum,2015-02-01,ov5,5246
Nongr-Massoum,2015-02-01,u5,553
Nongr-Massoum,2016-02-01,ov5,5951
Nongr-Massoum,2016-02-01,u5,2512
Nongr-Massoum,2017-02-01,ov5,5858
Nongr-Massoum,2017-02-01,u5,3254
Nongr-Massoum,2018-02-01,ov5,4143
Nongr-Massoum,2018-02-01,u5,2464
Nongr-Massoum,2015-03-01,ov5,4578
Nongr-Massoum,2015-03-01,u5,25
Nongr-Massoum,2016-03-01,ov5,4424
Nongr-Massoum,2016-03-01,u5,2540
Nongr-Massoum,2017-03-01,ov5,5577
Nongr-Massoum,2017-03-01,u5,4436
Nongr-Massoum,2018-03-01,ov5,3603
Nongr-Massoum,2018-03-01,u5,2220
Nongr-Massoum,2015-04-01,ov5,5901
Nongr-Massoum,2015-04-01,u5,902
Nongr-Massoum,2016-04-01,ov5,4154
Nongr-Massoum,2016-04-01,u5,4684
Nongr-Massoum,2017-04-01,ov5,4768
Nongr-Massoum,2017-04-01,u5,3997
Nongr-Massoum,2018-04-01,ov5,3984
Nongr-Massoum,2018-04-01,u5,2172
Nongr-Massoum,2015-05-01,ov5,4685
Nongr-Massoum,2015-05-01,u5,68
Nongr-Massoum,2016-05-01,ov5,4954
Nongr-Massoum,2016-05-01,u5,4255
Nongr-Massoum,2017-05-01,ov5,3662
Nongr-Massoum,2017-05-01,u5,2843
Nongr-Massoum,2018-05-01,ov5,4172
Nongr-Massoum,2018-05-01,u5,2399
Nongr-Massoum,2015-06-01,ov5,4321
Nongr-Massoum,2015-06-01,u5,318
Nongr-Massoum,2016-06-01,ov5,4280
Nongr-Massoum,2016-06-01,u5,4230
Nongr-Massoum,2017-06-01,ov5,4633
Nongr-Massoum,2017-06-01,u5,3057
Nongr-Massoum,2018-06-01,ov5,3258
Nongr-Massoum,2018-06-01,u5,2440
Nongr-Massoum,2015-07-01,ov5,4144
Nongr-Massoum,2015-07-01,u5,418
Nongr-Massoum,2016-07-01,ov5,6621
Nongr-Massoum,2016-07-01,u5,4954
Nongr-Massoum,2017-07-01,ov5,8019
Nongr-Massoum,2017-07-01,u5,3969
Nongr-Massoum,2018-07-01,ov5,4490
Nongr-Massoum,2018-07-01,u5,3298
Nongr-Massoum,2015-08-01,ov5,7103
Nongr-Massoum,2015-08-01,u5,1400
Nongr-Massoum,2016-08-01,ov5,9322
Nongr-Massoum,2016-08-01,u5,6547
Nongr-Massoum,2017-08-01,ov5,8263
Nongr-Massoum,2017-08-01,u5,4151
Nongr-Massoum,2018-08-01,ov5,8326
Nongr-Massoum,2018-08-01,u5,4025
Nongr-Massoum,2015-09-01,ov5,10403
Nongr-Massoum,2015-09-01,u5,2183
Nongr-Massoum,2016-09-01,ov5,11490
Nongr-Massoum,2016-09-01,u5,6363
Nongr-Massoum,2017-09-01,ov5,12558
Nongr-Massoum,2017-09-01,u5,4798
Nongr-Massoum,2018-09-01,ov5,10509
Nongr-Massoum,2018-09-01,u5,5888
Nongr-Massoum,2015-10-01,ov5,15172
Nongr-Massoum,2015-10-01,u5,3188
Nongr-Massoum,2016-10-01,ov5,18663
Nongr-Massoum,2016-10-01,u5,8125
Nongr-Massoum,2017-10-01,ov5,17443
Nongr-Massoum,2017-10-01,u5,4692
Nongr-Massoum,2018-10-01,ov5,18861
Nongr-Massoum,2018-10-01,u5,7760
Nongr-Massoum,2015-11-01,ov5,9422
Nongr-Massoum,2015-11-01,u5,389
Nongr-Massoum,2016-11-01,ov5,13406
Nongr-Massoum,2016-11-01,u5,3904
Nongr-Massoum,2017-11-01,ov5,13388
Nongr-Massoum,2017-11-01,u5,4456
Nongr-Massoum,2018-11-01,ov5,12701
Nongr-Massoum,2018-11-01,u5,5963
Nongr-Massoum,2015-12-01,ov5,4796
Nongr-Massoum,2015-12-01,u5,9
Nongr-Massoum,2016-12-01,ov5,7786
Nongr-Massoum,2016-12-01,u5,4179
Nongr-Massoum,2017-12-01,ov5,6309
Nongr-Massoum,2017-12-01,u5,3075
Nongr-Massoum,2018-12-01,ov5,6054
Nongr-Massoum,2018-12-01,u5,3245
Sig-Nonghin,2015-01-01,ov5,4012
Sig-Nonghin,2015-01-01,u5,0
Sig-Nonghin,2016-01-01,ov5,4117
Sig-Nonghin,2016-01-01,u5,2515
Sig-Nonghin,2017-01-01,ov5,6899
Sig-Nonghin,2017-01-01,u5,7098
Sig-Nonghin,2018-01-01,ov5,7419
Sig-Nonghin,2018-01-01,u5,5813
Sig-Nonghin,2015-02-01,ov5,5138
Sig-Nonghin,2015-02-01,u5,0
Sig-Nonghin,2016-02-01,ov5,4431
Sig-Nonghin,2016-02-01,u5,3153
Sig-Nonghin,2017-02-01,ov5,5665
Sig-Nonghin,2017-02-01,u5,6113
Sig-Nonghin,2018-02-01,ov5,5744
Sig-Nonghin,2018-02-01,u5,5397
Sig-Nonghin,2015-03-01,ov5,5574
Sig-Nonghin,2015-03-01,u5,0
Sig-Nonghin,2016-03-01,ov5,3228
Sig-Nonghin,2016-03-01,u5,2718
Sig-Nonghin,2017-03-01,ov5,4958
Sig-Nonghin,2017-03-01,u5,5932
Sig-Nonghin,2018-03-01,ov5,4875
Sig-Nonghin,2018-03-01,u5,4982
Sig-Nonghin,2015-04-01,ov5,5017
Sig-Nonghin,2015-04-01,u5,0
Sig-Nonghin,2016-04-01,ov5,4410
Sig-Nonghin,2016-04-01,u5,5864
Sig-Nonghin,2017-04-01,ov5,4812
Sig-Nonghin,2017-04-01,u5,5956
Sig-Nonghin,2018-04-01,ov5,4631
Sig-Nonghin,2018-04-01,u5,4998
Sig-Nonghin,2015-05-01,ov5,4012
Sig-Nonghin,2015-05-01,u5,0
Sig-Nonghin,2016-05-01,ov5,3751
Sig-Nonghin,2016-05-01,u5,5664
Sig-Nonghin,2017-05-01,ov5,4218
Sig-Nonghin,2017-05-01,u5,4622
Sig-Nonghin,2018-05-01,ov5,4074
Sig-Nonghin,2018-05-01,u5,4884
Sig-Nonghin,2015-06-01,ov5,3959
Sig-Nonghin,2015-06-01,u5,0
Sig-Nonghin,2016-06-01,ov5,4455
Sig-Nonghin,2016-06-01,u5,5503
Sig-Nonghin,2017-06-01,ov5,4844
Sig-Nonghin,2017-06-01,u5,4878
Sig-Nonghin,2018-06-01,ov5,5008
Sig-Nonghin,2018-06-01,u5,5305
Sig-Nonghin,2015-07-01,ov5,4812
Sig-Nonghin,2015-07-01,u5,0
Sig-Nonghin,2016-07-01,ov5,8223
Sig-Nonghin,2016-07-01,u5,8495
Sig-Nonghin,2017-07-01,ov5,8805
Sig-Nonghin,2017-07-01,u5,7773
Sig-Nonghin,2018-07-01,ov5,6831
Sig-Nonghin,2018-07-01,u5,7412
Sig-Nonghin,2015-08-01,ov5,9556
Sig-Nonghin,2015-08-01,u5,0
Sig-Nonghin,2016-08-01,ov5,12126
Sig-Nonghin,2016-08-01,u5,12654
Sig-Nonghin,2017-08-01,ov5,10944
Sig-Nonghin,2017-08-01,u5,8863
Sig-Nonghin,2018-08-01,ov5,13829
Sig-Nonghin,2018-08-01,u5,9401
Sig-Nonghin,2015-09-01,ov5,11286
Sig-Nonghin,2015-09-01,u5,0
Sig-Nonghin,2016-09-01,ov5,14234
Sig-Nonghin,2016-09-01,u5,13758
Sig-Nonghin,2017-09-01,ov5,14946
Sig-Nonghin,2017-09-01,u5,11467
Sig-Nonghin,2018-09-01,ov5,16658
Sig-Nonghin,2018-09-01,u5,11324
Sig-Nonghin,2015-10-01,ov5,20047
